1	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.460938	0.0589151	0.0417182	0.0496394	0.00274045	0.429688	-1	1
2	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.492188	0.0557259	0.040528	0.0479822	0.00227725	0.457031	-1	1
3	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.496094	0.0573129	0.0390631	0.048201	0.00238211	0.519531	-1	1
4	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.441406	0.0591745	0.0394141	0.0481177	0.00254143	0.460938	-1	1
5	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.511719	0.0539864	0.0399176	0.0471634	0.00216083	0.535156	-1	1
6	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.507813	0.0548714	0.039292	0.0472098	0.00228465	0.441406	-1	1
7	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.472656	0.0553902	0.039353	0.0470108	0.00233659	0.480469	-1	1
8	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.484375	0.054078	0.0387427	0.0461351	0.00210794	0.476563	-1	1
9	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.441406	0.0547189	0.0387579	0.0459517	0.00223114	0.503906	-1	1
10	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.535156	0.0548409	0.0361028	0.0461352	0.00232963	0.597656	-1	1
11	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.414063	0.0558785	0.0374456	0.0450584	0.00213495	0.359375	-1	1
12	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.480469	0.0527352	0.037293	0.0448108	0.00213674	0.515625	-1	1
13	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.460938	0.054078	0.037644	0.0452215	0.00232212	0.386719	-1	1
14	1	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.457031	0.0540932	0.0390173	0.046002	0.00221308	0.394531	-1	1
1	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.472656	0.0588998	0.0417182	0.0499627	0.00271669	0.535156	-1	1
2	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.515625	0.0569314	0.0400397	0.0486705	0.0022833	0.4375	-1	1
3	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.484375	0.0572519	0.0406348	0.0485016	0.00246119	0.4375	-1	1
4	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.484375	0.0572671	0.0402838	0.0485076	0.00256427	0.429688	-1	1
5	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.542969	0.0557107	0.0385443	0.0479312	0.00218544	0.558594	-1	1
6	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.507813	0.0564736	0.0393378	0.0481143	0.0023444	0.5	-1	1
7	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.53125	0.0581064	0.0375372	0.0483586	0.00255685	0.492188	-1	1
8	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.429688	0.0578164	0.0402228	0.0477589	0.0022371	0.402344	-1	1
9	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.507813	0.0560464	0.0391394	0.0477266	0.00230713	0.515625	-1	1
10	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.511719	0.0566262	0.0390173	0.0479995	0.00243521	0.488281	-1	1
11	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.4375	0.0571756	0.0393683	0.0470702	0.00230798	0.433594	-1	1
12	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.484375	0.0547951	0.0382849	0.0463669	0.00237597	0.449219	-1	1
13	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.710938	0.0534066	0.0267185	0.0456825	0.00242896	0.703125	-1	1
14	2	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.449219	0.0536202	0.0379644	0.0449587	0.00212302	0.535156	-1	1
1	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.515625	0.0593576	0.0416114	0.0507934	0.00261639	0.566406	-1	1
2	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.460938	0.0595102	0.0406653	0.0493992	0.00226365	0.4375	-1	1
3	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.421875	0.0593423	0.0419165	0.0492156	0.0024087	0.402344	-1	1
4	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.46875	0.0590677	0.0414588	0.0497989	0.00256347	0.402344	-1	1
5	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.476563	0.0580453	0.0423285	0.04985	0.00222051	0.519531	-1	1
6	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.488281	0.0589303	0.0421607	0.0503972	0.00242334	0.523438	-1	1
7	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.53125	0.0594339	0.0406806	0.0507378	0.00261031	0.523438	-1	1
8	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.527344	0.0582284	0.0412757	0.0503308	0.00225281	0.546875	-1	1
9	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.449219	0.0602121	0.0419471	0.0502026	0.0023722	0.46875	-1	1
10	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.488281	0.0593576	0.0417334	0.0503738	0.00243393	0.476563	-1	1
11	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.570313	0.0572213	0.0395972	0.0496634	0.00231086	0.542969	-1	1
12	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.515625	0.0574044	0.0399176	0.0489886	0.00237435	0.511719	-1	1
13	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.515625	0.0552682	0.0404517	0.0480231	0.00243029	0.542969	-1	1
14	3	0.503906	0.0652628	0	0.0393118	0.0161182	0.757813	0.476563	0.0547799	0.0388037	0.0464678	0.00230241	0.464844	-1	1
